Date and Time:                Thu Jun 11 10:40:40.307 2020	
Software Version:             4.30.30034.0	
Unstabilized Temperature (C): -33.466	
Model:                        DV499_BU2	
Data Type:                    Counts	
Acquisition Mode:             Single Scan	
Trigger Mode:                 Internal	
Exposure Time (secs):         3e-05	
Readout Mode:                 Full Vertical Binning	
Horizontal binning:           1	
Extended Dynamic Range:       off	
Horizontally flipped:         false	
Vertical Shift Speed (usecs): 4.25	
Pixel Readout Time (usecs):   30.303	
Serial Number:                5767	
Pre-Amplifier Gain:           1x	
Spurious Noise Filter Mode:   No Filter	
Photon counted:               false	
Data Averaging Filter Mode:   No Filter	
DongWooDM320i:	
Serial Number:                	
Wavelength (nm):              690	
Grating Groove Density (l/mm):1200	
	
	
	
661.94519	481
662.00061	479
662.05603	483
662.11145	483
662.16693	484
662.22235	482
662.27777	481
662.33319	481
662.38861	487
662.44403	484
662.49945	482
662.55487	482
662.61029	483
662.66565	484
662.72107	483
662.77649	482
662.83191	481
662.88727	482
662.94269	482
662.99805	481
663.05347	484
663.10883	482
663.16425	487
663.2196	486
663.27496	485
663.33032	485
663.38574	485
663.4411	485
663.49646	482
663.55182	486
663.60718	480
663.66254	481
663.7179	484
663.77325	486
663.82861	485
663.88391	485
663.93927	483
663.99463	483
664.04993	483
664.10529	484
664.16064	486
664.21594	485
664.27124	485
664.3266	482
664.3819	486
664.43726	483
664.49255	486
664.54785	486
664.60315	484
664.65845	483
664.71374	486
664.7691	489
664.8244	483
664.87964	484
664.93494	482
664.99023	484
665.04553	487
665.10083	486
665.15613	482
665.21136	486
665.26666	483
665.3219	487
665.3772	482
665.43243	483
665.48773	488
665.54297	488
665.59827	484
665.6535	485
665.70874	487
665.76398	485
665.81921	486
665.87451	488
665.92975	483
665.98499	485
666.04022	485
666.09546	483
666.15063	483
666.20587	486
666.26111	486
666.31635	486
666.37152	482
666.42676	485
666.48199	484
666.53717	483
666.59241	487
666.64758	484
666.70282	485
666.758	484
666.81317	484
666.86835	483
666.92358	484
666.97876	484
667.03394	482
667.08911	485
667.14429	481
667.19946	488
667.25464	483
667.30981	487
667.36499	485
667.4201	485
667.47528	484
667.53046	488
667.58563	484
667.64075	487
667.69592	485
667.75104	485
667.80621	482
667.86133	483
667.91644	483
667.97162	485
668.02673	486
668.08185	483
668.13696	480
668.19214	484
668.24725	487
668.30237	483
668.35748	490
668.4126	487
668.46765	487
668.52277	484
668.57788	483
668.633	481
668.68811	487
668.74316	485
668.79828	486
668.85333	487
668.90845	486
668.9635	483
669.01862	485
669.07367	487
669.12872	485
669.18384	483
669.23889	484
669.29395	485
669.349	487
669.40405	483
669.45911	485
669.51416	482
669.56921	483
669.62427	486
669.67932	483
669.73437	490
669.78937	486
669.84442	486
669.89947	484
669.95447	486
670.00952	489
670.06451	487
670.11957	486
670.17456	484
670.22961	483
670.28461	486
670.3396	485
670.39459	487
670.44965	484
670.50464	485
670.55963	483
670.61462	485
670.66962	482
670.72461	483
670.7796	483
670.83453	485
670.88953	482
670.94452	486
670.99951	483
671.05444	482
671.10944	485
671.16437	483
671.21936	483
671.27429	483
671.32928	480
671.38422	483
671.43915	483
671.49408	483
671.54907	483
671.604	482
671.65894	485
671.71387	483
671.7688	484
671.82373	482
671.87866	488
671.93359	485
671.98846	487
672.0434	482
672.09833	485
672.15326	481
672.20813	481
672.26306	482
672.31793	482
672.37286	484
672.42773	487
672.4826	483
672.53754	484
672.59241	485
672.64728	483
672.70215	481
672.75708	484
672.81195	485
672.86682	487
672.92169	483
672.97656	486
673.03137	483
673.08624	485
673.14111	486
673.19598	483
673.25079	487
673.30566	482
673.36053	484
673.41534	485
673.47021	483
673.52502	484
673.57983	482
673.6347	483
673.68951	486
673.74432	482
673.79913	483
673.854	485
673.90881	487
673.96362	482
674.01843	485
674.07324	484
674.12805	482
674.1828	484
674.23761	484
674.29242	483
674.34723	486
674.40198	486
674.45679	485
674.51154	486
674.56635	482
674.62109	484
674.6759	486
674.73065	481
674.7854	482
674.84021	483
674.89496	483
674.94971	483
675.00446	484
675.0592	484
675.11395	486
675.1687	485
675.22345	480
675.2782	486
675.33295	485
675.38763	484
675.44238	486
675.49713	483
675.55182	484
675.60657	486
675.66125	483
675.716	485
675.77069	485
675.82538	483
675.88013	489
675.93481	487
675.9895	484
676.04419	484
676.09888	483
676.15356	481
676.20825	485
676.26294	485
676.31763	485
676.37231	486
676.427	488
676.48169	487
676.53632	484
676.591	481
676.64569	490
676.70032	483
676.755	484
676.80963	486
676.86426	482
676.91895	485
676.97357	483
677.0282	485
677.08289	484
677.13751	485
677.19214	486
677.24676	485
677.30139	487
677.35602	483
677.41064	482
677.46521	486
677.51984	484
677.57446	487
677.62909	488
677.68365	483
677.73828	485
677.79285	487
677.84747	487
677.90204	488
677.95666	486
678.01123	487
678.0658	483
678.12042	487
678.17499	484
678.22955	486
678.28412	486
678.33868	482
678.39325	484
678.44781	485
678.50238	483
678.55695	486
678.61145	485
678.66602	487
678.72058	483
678.77509	485
678.82965	484
678.88422	483
678.93872	484
678.99322	484
679.04779	483
679.10229	482
679.1568	485
679.21136	487
679.26587	485
679.32037	484
679.37488	483
679.42938	485
679.48389	483
679.53839	486
679.5929	486
679.64734	486
679.70184	487
679.75635	484
679.81085	486
679.8653	484
679.9198	485
679.97424	485
680.02875	485
680.08319	483
680.13763	484
680.19214	485
680.24658	483
680.30103	483
680.35547	483
680.40991	482
680.46436	481
680.5188	482
680.57324	485
680.62769	482
680.68213	483
680.73657	484
680.79095	485
680.8454	481
680.89984	484
680.95422	481
681.00867	484
681.06305	483
681.11749	484
681.17187	483
681.22626	484
681.2807	484
681.33508	486
681.38947	487
681.44385	485
681.49823	481
681.55261	484
681.60699	482
