Date and Time:                Thu Jun 11 11:05:14.398 2020	
Software Version:             4.30.30034.0	
Temperature (C):              -35	
Model:                        DV499_BU2	
Data Type:                    Counts	
Acquisition Mode:             Single Scan	
Trigger Mode:                 Internal	
Exposure Time (secs):         3e-05	
Readout Mode:                 Full Vertical Binning	
Horizontal binning:           1	
Extended Dynamic Range:       off	
Horizontally flipped:         false	
Vertical Shift Speed (usecs): 4.25	
Pixel Readout Time (usecs):   30.303	
Serial Number:                5767	
Pre-Amplifier Gain:           1x	
Spurious Noise Filter Mode:   No Filter	
Photon counted:               false	
Data Averaging Filter Mode:   No Filter	
DongWooDM320i:	
Serial Number:                	
Wavelength (nm):              690	
Grating Groove Density (l/mm):1200	
	
	
	
661.94519	486
662.00061	486
662.05603	486
662.11145	485
662.16693	488
662.22235	485
662.27777	483
662.33319	487
662.38861	482
662.44403	487
662.49945	486
662.55487	487
662.61029	486
662.66565	486
662.72107	487
662.77649	486
662.83191	487
662.88727	487
662.94269	487
662.99805	486
663.05347	488
663.10883	487
663.16425	490
663.2196	490
663.27496	491
663.33032	489
663.38574	490
663.4411	487
663.49646	492
663.55182	487
663.60718	491
663.66254	492
663.7179	489
663.77325	490
663.82861	484
663.88391	488
663.93927	487
663.99463	488
664.04993	489
664.10529	485
664.16064	491
664.21594	487
664.27124	486
664.3266	490
664.3819	491
664.43726	489
664.49255	491
664.54785	490
664.60315	492
664.65845	492
664.71374	489
664.7691	487
664.8244	488
664.87964	486
664.93494	489
664.99023	491
665.04553	488
665.10083	490
665.15613	487
665.21136	490
665.26666	489
665.3219	490
665.3772	489
665.43243	489
665.48773	490
665.54297	488
665.59827	487
665.6535	488
665.70874	490
665.76398	491
665.81921	492
665.87451	488
665.92975	492
665.98499	487
666.04022	489
666.09546	490
666.15063	486
666.20587	490
666.26111	490
666.31635	488
666.37152	490
666.42676	488
666.48199	490
666.53717	491
666.59241	488
666.64758	488
666.70282	490
666.758	490
666.81317	487
666.86835	490
666.92358	490
666.97876	489
667.03394	485
667.08911	489
667.14429	490
667.19946	489
667.25464	488
667.30981	490
667.36499	490
667.4201	493
667.47528	489
667.53046	488
667.58563	487
667.64075	490
667.69592	489
667.75104	487
667.80621	491
667.86133	487
667.91644	489
667.97162	488
668.02673	486
668.08185	491
668.13696	488
668.19214	489
668.24725	490
668.30237	492
668.35748	489
668.4126	488
668.46765	488
668.52277	493
668.57788	488
668.633	490
668.68811	493
668.74316	488
668.79828	488
668.85333	486
668.90845	489
668.9635	493
669.01862	487
669.07367	489
669.12872	489
669.18384	487
669.23889	487
669.29395	490
669.349	490
669.40405	490
669.45911	491
669.51416	488
669.56921	491
669.62427	491
669.67932	488
669.73437	493
669.78937	491
669.84442	491
669.89947	491
669.95447	488
670.00952	489
670.06451	489
670.11957	491
670.17456	488
670.22961	490
670.28461	489
670.3396	492
670.39459	491
670.44965	489
670.50464	491
670.55963	490
670.61462	485
670.66962	489
670.72461	489
670.7796	490
670.83453	489
670.88953	489
670.94452	487
670.99951	490
671.05444	487
671.10944	487
671.16437	487
671.21936	489
671.27429	487
671.32928	484
671.38422	487
671.43915	484
671.49408	488
671.54907	489
671.604	487
671.65894	488
671.71387	491
671.7688	487
671.82373	490
671.87866	487
671.93359	487
671.98846	489
672.0434	488
672.09833	484
672.15326	486
672.20813	487
672.26306	490
672.31793	487
672.37286	488
672.42773	489
672.4826	489
672.53754	487
672.59241	489
672.64728	488
672.70215	490
672.75708	490
672.81195	487
672.86682	491
672.92169	489
672.97656	490
673.03137	489
673.08624	487
673.14111	487
673.19598	489
673.25079	491
673.30566	489
673.36053	490
673.41534	491
673.47021	487
673.52502	489
673.57983	493
673.6347	487
673.68951	490
673.74432	488
673.79913	489
673.854	489
673.90881	491
673.96362	493
674.01843	491
674.07324	492
674.12805	490
674.1828	489
674.23761	490
674.29242	490
674.34723	489
674.40198	489
674.45679	490
674.51154	489
674.56635	493
674.62109	487
674.6759	487
674.73065	489
674.7854	488
674.84021	488
674.89496	488
674.94971	492
675.00446	490
675.0592	491
675.11395	491
675.1687	496
675.22345	491
675.2782	489
675.33295	492
675.38763	490
675.44238	491
675.49713	491
675.55182	491
675.60657	489
675.66125	494
675.716	490
675.77069	488
675.82538	489
675.88013	489
675.93481	490
675.9895	490
676.04419	487
676.09888	484
676.15356	486
676.20825	487
676.26294	492
676.31763	488
676.37231	487
676.427	488
676.48169	489
676.53632	489
676.591	488
676.64569	488
676.70032	488
676.755	490
676.80963	489
676.86426	488
676.91895	492
676.97357	488
677.0282	491
