Date and Time:                Thu Jun 11 10:59:31.956 2020	
Software Version:             4.30.30034.0	
Temperature (C):              -35	
Model:                        DV499_BU2	
Data Type:                    Counts	
Acquisition Mode:             Single Scan	
Trigger Mode:                 Internal	
Exposure Time (secs):         3e-05	
Readout Mode:                 Full Vertical Binning	
Horizontal binning:           1	
Extended Dynamic Range:       off	
Horizontally flipped:         false	
Vertical Shift Speed (usecs): 4.25	
Pixel Readout Time (usecs):   30.303	
Serial Number:                5767	
Pre-Amplifier Gain:           1x	
Spurious Noise Filter Mode:   No Filter	
Photon counted:               false	
Data Averaging Filter Mode:   No Filter	
DongWooDM320i:	
Serial Number:                	
Wavelength (nm):              690	
Grating Groove Density (l/mm):1200	
	
	
	
661.94519	481
662.00061	485
662.05603	480
662.11145	481
662.16693	483
662.22235	485
662.27777	487
662.33319	485
662.38861	484
662.44403	484
662.49945	483
662.55487	487
662.61029	483
662.66565	486
662.72107	488
662.77649	486
662.83191	484
662.88727	486
662.94269	488
662.99805	487
663.05347	483
663.10883	486
663.16425	487
663.2196	484
663.27496	483
663.33032	484
663.38574	485
663.4411	484
663.49646	484
663.55182	485
663.60718	491
663.66254	484
663.7179	485
663.77325	486
663.82861	487
663.88391	485
663.93927	486
663.99463	486
664.04993	487
664.10529	486
664.16064	490
664.21594	486
664.27124	485
664.3266	486
664.3819	487
664.43726	485
664.49255	484
664.54785	483
664.60315	486
664.65845	488
664.71374	487
664.7691	487
664.8244	488
664.87964	488
664.93494	482
664.99023	489
665.04553	487
665.10083	487
665.15613	487
665.21136	486
665.26666	487
665.3219	485
665.3772	488
665.43243	488
665.48773	490
665.54297	485
665.59827	487
665.6535	487
665.70874	491
665.76398	490
665.81921	487
665.87451	490
665.92975	485
665.98499	490
666.04022	490
666.09546	487
666.15063	487
666.20587	486
666.26111	486
666.31635	487
666.37152	491
666.42676	488
666.48199	489
666.53717	489
666.59241	489
666.64758	486
666.70282	487
666.758	486
666.81317	486
666.86835	489
666.92358	486
666.97876	488
667.03394	486
667.08911	490
667.14429	487
667.19946	489
667.25464	487
667.30981	486
667.36499	486
667.4201	485
667.47528	488
667.53046	488
667.58563	491
667.64075	488
667.69592	488
667.75104	490
667.80621	491
667.86133	486
667.91644	490
667.97162	490
668.02673	488
668.08185	490
668.13696	486
668.19214	487
668.24725	489
668.30237	489
668.35748	489
668.4126	487
668.46765	491
668.52277	487
668.57788	489
668.633	490
668.68811	484
668.74316	489
668.79828	487
668.85333	486
668.90845	487
668.9635	490
669.01862	489
669.07367	490
669.12872	485
669.18384	491
669.23889	488
669.29395	491
669.349	487
669.40405	488
669.45911	488
669.51416	489
669.56921	486
669.62427	490
669.67932	488
669.73437	487
669.78937	487
669.84442	488
669.89947	487
669.95447	489
670.00952	486
670.06451	484
670.11957	484
670.17456	483
670.22961	485
670.28461	486
670.3396	487
670.39459	484
670.44965	488
670.50464	487
670.55963	487
670.61462	491
670.66962	485
670.72461	486
670.7796	485
670.83453	490
670.88953	487
670.94452	486
670.99951	490
671.05444	488
671.10944	485
671.16437	485
671.21936	487
671.27429	482
671.32928	486
671.38422	486
671.43915	483
671.49408	489
671.54907	484
671.604	486
671.65894	484
671.71387	484
671.7688	484
671.82373	484
671.87866	487
671.93359	488
671.98846	484
672.0434	490
672.09833	487
672.15326	489
672.20813	486
672.26306	486
672.31793	487
672.37286	486
672.42773	486
672.4826	486
672.53754	487
672.59241	487
672.64728	488
672.70215	485
672.75708	487
672.81195	485
672.86682	485
672.92169	487
672.97656	484
673.03137	485
673.08624	487
673.14111	487
673.19598	486
673.25079	487
673.30566	484
673.36053	488
673.41534	487
673.47021	488
673.52502	485
673.57983	485
673.6347	486
673.68951	486
673.74432	485
673.79913	488
673.854	484
673.90881	485
673.96362	488
674.01843	487
674.07324	488
674.12805	483
674.1828	485
674.23761	487
674.29242	488
674.34723	488
674.40198	489
674.45679	490
674.51154	486
674.56635	490
674.62109	486
674.6759	486
674.73065	485
674.7854	490
674.84021	489
674.89496	487
674.94971	486
675.00446	488
675.0592	486
675.11395	486
675.1687	486
675.22345	488
675.2782	488
675.33295	488
675.38763	488
675.44238	490
675.49713	488
675.55182	490
675.60657	487
675.66125	489
675.716	489
675.77069	487
675.82538	492
675.88013	488
675.93481	487
675.9895	489
676.04419	486
676.09888	486
676.15356	485
676.20825	492
676.26294	485
676.31763	488
676.37231	487
676.427	488
676.48169	489
676.53632	486
676.591	488
676.64569	485
676.70032	484
676.755	487
676.80963	486
676.86426	487
676.91895	487
676.97357	487
677.0282	487
